Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,home_clean,team_clean,intFormedYear,intStadiumCapacity,strLeague,anios_historia,total_goles_partido,diferencia_goles,resultado_target,cluster_kmeans
22/04/2023,Almeria,Ath Bilbao,1,2,A,12,14,4,3,3,4,almeria,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
22/04/2023,Sociedad,Vallecano,2,1,H,7,7,1,2,3,3,sociedad,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
22/04/2023,Valladolid,Girona,1,0,H,15,12,6,6,5,7,valladolid,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
22/04/2023,Real Madrid,Celta,2,0,H,17,12,5,2,8,3,madrid,madrid,1903.0,67703.0,Spanish La Liga,123.0,2,2,Victoria_Local,1
23/04/2023,Elche,Valencia,0,2,A,7,5,1,3,11,6,elche,elche,1923.0,36017.0,Spanish La Liga,103.0,2,-2,Derrota_Local,2
23/04/2023,Barcelona,Ath Madrid,1,0,H,13,13,4,3,3,3,barcelona,barcelona,1899.0,99354.0,Spanish La Liga,127.0,1,1,Victoria_Local,1
23/04/2023,Mallorca,Getafe,3,1,H,8,3,4,1,2,2,mallorca,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
23/04/2023,Sevilla,Villarreal,2,1,H,17,17,4,5,5,3,sevilla,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
25/04/2023,Cadiz,Osasuna,0,1,A,20,6,4,4,11,2,cadiz,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
25/04/2023,Girona,Real Madrid,4,2,H,13,18,5,3,3,8,girona,,1900.0,38279.0,Liga_Desconocida,126.0,6,2,Victoria_Local,1
25/04/2023,Betis,Sociedad,0,0,D,10,10,1,3,2,4,betis,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
26/04/2023,Ath Madrid,Mallorca,3,1,H,24,6,9,2,5,8,ath madrid,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
26/04/2023,Getafe,Almeria,1,2,A,21,23,9,11,4,6,getafe,getafe,1946.0,17393.0,Spanish La Liga,80.0,3,-1,Derrota_Local,2
26/04/2023,Celta,Elche,1,0,H,17,16,9,1,10,6,celta,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
26/04/2023,Vallecano,Barcelona,2,1,H,9,10,6,5,3,9,vallecano,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
27/04/2023,Valencia,Valladolid,2,1,H,18,8,5,2,6,2,valencia,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
27/04/2023,Villarreal,Espanol,4,2,H,31,13,13,4,9,2,villarreal,,1900.0,38279.0,Liga_Desconocida,126.0,6,2,Victoria_Local,1
27/04/2023,Ath Bilbao,Sevilla,0,1,A,7,4,2,1,8,2,ath bilbao,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
28/04/2023,Osasuna,Sociedad,0,2,A,13,12,1,8,4,2,osasuna,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
29/04/2023,Elche,Vallecano,4,0,H,18,14,9,3,3,8,elche,elche,1923.0,36017.0,Spanish La Liga,103.0,4,4,Victoria_Local,1
29/04/2023,Real Madrid,Almeria,4,2,H,15,9,12,3,7,0,madrid,madrid,1903.0,67703.0,Spanish La Liga,123.0,6,2,Victoria_Local,1
29/04/2023,Barcelona,Betis,4,0,H,15,4,8,1,10,0,barcelona,barcelona,1899.0,99354.0,Spanish La Liga,127.0,4,4,Victoria_Local,1
30/04/2023,Cadiz,Valencia,2,1,H,8,16,4,4,5,6,cadiz,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
30/04/2023,Villarreal,Celta,3,1,H,9,14,3,5,4,9,villarreal,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
30/04/2023,Espanol,Getafe,1,0,H,17,7,8,2,6,3,espanol,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
30/04/2023,Valladolid,Ath Madrid,2,5,A,19,9,6,6,9,1,valladolid,,1900.0,38279.0,Liga_Desconocida,126.0,7,-3,Derrota_Local,2
01/05/2023,Mallorca,Ath Bilbao,1,1,D,9,16,2,6,5,7,mallorca,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
01/05/2023,Sevilla,Girona,0,2,A,23,9,5,3,6,1,sevilla,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
02/05/2023,Almeria,Elche,2,1,H,10,14,4,1,7,13,almeria,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
02/05/2023,Barcelona,Osasuna,1,0,H,21,7,4,2,11,0,barcelona,barcelona,1899.0,99354.0,Spanish La Liga,127.0,1,1,Victoria_Local,1
02/05/2023,Sociedad,Real Madrid,2,0,H,9,10,4,5,2,6,sociedad,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
03/05/2023,Valencia,Villarreal,1,1,D,8,11,1,4,6,6,valencia,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
03/05/2023,Ath Madrid,Cadiz,5,1,H,18,2,8,1,5,2,ath madrid,,1900.0,38279.0,Liga_Desconocida,126.0,6,4,Victoria_Local,1
03/05/2023,Getafe,Celta,1,0,H,14,7,4,1,1,5,getafe,getafe,1946.0,17393.0,Spanish La Liga,80.0,1,1,Victoria_Local,0
04/05/2023,Girona,Mallorca,2,1,H,17,8,7,2,9,5,girona,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
04/05/2023,Sevilla,Espanol,3,2,H,18,7,6,3,9,0,sevilla,,1900.0,38279.0,Liga_Desconocida,126.0,5,1,Victoria_Local,1
04/05/2023,Ath Bilbao,Betis,0,1,A,21,12,6,2,13,2,ath bilbao,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
04/05/2023,Vallecano,Valladolid,2,1,H,16,7,6,4,3,4,vallecano,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
12/05/2023,Mallorca,Cadiz,1,0,H,8,14,3,4,3,7,mallorca,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
13/05/2023,Sociedad,Girona,2,2,D,18,13,6,6,7,4,sociedad,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
13/05/2023,Osasuna,Almeria,3,1,H,18,8,7,3,4,1,osasuna,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
13/05/2023,Villarreal,Ath Bilbao,5,1,H,17,11,11,5,7,5,villarreal,,1900.0,38279.0,Liga_Desconocida,126.0,6,4,Victoria_Local,1
13/05/2023,Real Madrid,Getafe,1,0,H,16,9,3,2,1,3,madrid,madrid,1903.0,67703.0,Spanish La Liga,123.0,1,1,Victoria_Local,1
14/05/2023,Celta,Valencia,1,2,A,10,12,6,5,5,4,celta,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
14/05/2023,Elche,Ath Madrid,1,0,H,15,13,4,4,3,5,elche,elche,1923.0,36017.0,Spanish La Liga,103.0,1,1,Victoria_Local,0
14/05/2023,Valladolid,Sevilla,0,3,A,28,17,6,5,8,3,valladolid,,1900.0,38279.0,Liga_Desconocida,126.0,3,-3,Derrota_Local,2
14/05/2023,Espanol,Barcelona,2,4,A,15,15,7,5,4,3,espanol,,1900.0,38279.0,Liga_Desconocida,126.0,6,-2,Derrota_Local,2
15/05/2023,Betis,Vallecano,3,1,H,11,16,5,4,6,5,betis,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
19/05/2023,Cadiz,Valladolid,2,0,H,11,6,4,2,4,3,cadiz,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
20/05/2023,Girona,Villarreal,1,2,A,9,10,3,5,3,1,girona,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
20/05/2023,Ath Bilbao,Celta,2,1,H,10,8,3,3,8,5,ath bilbao,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
20/05/2023,Almeria,Mallorca,3,0,H,12,7,3,3,4,6,almeria,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
20/05/2023,Getafe,Elche,1,1,D,9,13,5,4,5,6,getafe,getafe,1946.0,17393.0,Spanish La Liga,80.0,2,0,Empate,0
20/05/2023,Barcelona,Sociedad,1,2,A,13,13,4,6,8,2,barcelona,barcelona,1899.0,99354.0,Spanish La Liga,127.0,3,-1,Derrota_Local,1
21/05/2023,Vallecano,Espanol,1,2,A,15,10,5,6,4,4,vallecano,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
21/05/2023,Ath Madrid,Osasuna,3,0,H,15,12,5,2,8,10,ath madrid,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
21/05/2023,Valencia,Real Madrid,1,0,H,12,13,6,5,2,9,valencia,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
21/05/2023,Sevilla,Betis,0,0,D,10,5,4,0,4,3,sevilla,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
23/05/2023,Celta,Girona,1,1,D,16,11,7,4,9,3,celta,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
23/05/2023,Sociedad,Almeria,1,0,H,15,2,2,2,10,2,sociedad,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
23/05/2023,Valladolid,Barcelona,3,1,H,8,16,4,6,2,6,valladolid,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
24/05/2023,Elche,Sevilla,1,1,D,20,9,7,3,9,5,elche,elche,1923.0,36017.0,Spanish La Liga,103.0,2,0,Empate,0
24/05/2023,Real Madrid,Vallecano,2,1,H,12,15,3,6,5,2,madrid,madrid,1903.0,67703.0,Spanish La Liga,123.0,3,1,Victoria_Local,1
24/05/2023,Villarreal,Cadiz,2,0,H,13,16,7,8,7,6,villarreal,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
24/05/2023,Betis,Getafe,0,1,A,11,9,4,2,2,5,betis,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
24/05/2023,Espanol,Ath Madrid,3,3,D,26,16,13,7,16,1,espanol,,1900.0,38279.0,Liga_Desconocida,126.0,6,0,Empate,2
25/05/2023,Mallorca,Valencia,1,0,H,4,15,3,5,2,4,mallorca,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
25/05/2023,Osasuna,Ath Bilbao,2,0,H,9,10,3,5,3,6,osasuna,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
27/05/2023,Sevilla,Real Madrid,1,2,A,11,6,1,3,1,1,sevilla,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
28/05/2023,Almeria,Valladolid,0,0,D,23,8,7,2,2,4,almeria,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
28/05/2023,Ath Bilbao,Elche,0,1,A,27,6,8,2,19,3,ath bilbao,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
28/05/2023,Ath Madrid,Sociedad,2,1,H,11,10,5,5,6,4,ath madrid,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
28/05/2023,Barcelona,Mallorca,3,0,H,28,3,9,1,14,3,barcelona,barcelona,1899.0,99354.0,Spanish La Liga,127.0,3,3,Victoria_Local,1
28/05/2023,Cadiz,Celta,1,0,H,13,9,3,4,3,3,cadiz,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
28/05/2023,Getafe,Osasuna,2,1,H,16,10,6,2,1,1,getafe,getafe,1946.0,17393.0,Spanish La Liga,80.0,3,1,Victoria_Local,0
28/05/2023,Girona,Betis,1,2,A,9,18,3,7,8,5,girona,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
28/05/2023,Valencia,Espanol,2,2,D,19,9,4,5,10,3,valencia,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
28/05/2023,Vallecano,Villarreal,2,1,H,15,7,4,2,4,6,vallecano,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
04/06/2023,Mallorca,Vallecano,3,0,H,8,20,4,4,2,6,mallorca,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
04/06/2023,Osasuna,Girona,2,1,H,14,11,7,6,5,2,osasuna,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
04/06/2023,Real Madrid,Ath Bilbao,1,1,D,9,15,2,9,5,6,madrid,madrid,1903.0,67703.0,Spanish La Liga,123.0,2,0,Empate,1
04/06/2023,Sociedad,Sevilla,2,1,H,17,9,6,4,5,2,sociedad,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
04/06/2023,Villarreal,Ath Madrid,2,2,D,22,9,7,3,12,1,villarreal,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
04/06/2023,Betis,Valencia,1,1,D,8,10,3,3,5,4,betis,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
04/06/2023,Celta,Barcelona,2,1,H,12,9,9,2,2,4,celta,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
04/06/2023,Elche,Cadiz,1,1,D,12,14,5,3,7,4,elche,elche,1923.0,36017.0,Spanish La Liga,103.0,2,0,Empate,0
04/06/2023,Espanol,Almeria,3,3,D,12,11,8,4,7,6,espanol,,1900.0,38279.0,Liga_Desconocida,126.0,6,0,Empate,2
04/06/2023,Valladolid,Getafe,0,0,D,15,4,0,1,6,1,valladolid,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
11/08/2023,Burnley,Man City,0,3,A,6,17,1,8,6,5,burnley,,1900.0,38279.0,Liga_Desconocida,126.0,3,-3,Derrota_Local,2
12/08/2023,Arsenal,Nott'm Forest,2,1,H,15,6,7,2,8,3,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,3,1,Victoria_Local,1
12/08/2023,Bournemouth,West Ham,1,1,D,14,16,5,3,10,4,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,2,0,Empate,0
12/08/2023,Brighton,Luton,4,1,H,27,9,12,3,6,7,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,5,3,Victoria_Local,1
12/08/2023,Everton,Fulham,0,1,A,19,9,9,2,10,4,everton,everton,1878.0,40157.0,English Premier League,148.0,1,-1,Derrota_Local,0
12/08/2023,Sheffield United,Crystal Palace,0,1,A,8,24,1,8,5,5,sheffield united,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
12/08/2023,Newcastle,Aston Villa,5,1,H,17,16,13,6,6,5,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,6,4,Victoria_Local,1
13/08/2023,Brentford,Tottenham,2,2,D,11,18,6,6,3,6,brentford,brentford,1889.0,17250.0,English Premier League,137.0,4,0,Empate,2
13/08/2023,Chelsea,Liverpool,1,1,D,10,13,4,1,4,4,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,2,0,Empate,0
14/08/2023,Man United,Wolves,1,0,H,15,23,3,6,8,7,man united,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
18/08/2023,Nott'm Forest,Sheffield United,2,1,H,16,7,4,3,6,7,nottm forest,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
19/08/2023,Fulham,Brentford,0,3,A,10,17,2,8,5,5,fulham,fulham,1879.0,25700.0,English Premier League,147.0,3,-3,Derrota_Local,2
19/08/2023,Liverpool,Bournemouth,3,1,H,26,13,10,5,10,2,liverpool,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
19/08/2023,Wolves,Brighton,1,4,A,16,16,5,8,5,3,wolves,,1900.0,38279.0,Liga_Desconocida,126.0,5,-3,Derrota_Local,2
19/08/2023,Tottenham,Man United,2,0,H,17,22,6,6,5,6,tottenham,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
19/08/2023,Man City,Newcastle,1,0,H,14,7,4,1,3,0,man city,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
20/08/2023,Aston Villa,Everton,4,0,H,13,9,7,2,7,6,aston villa,aston villa,1874.0,42785.0,English Premier League,152.0,4,4,Victoria_Local,1
20/08/2023,West Ham,Chelsea,3,1,H,12,17,6,4,3,9,west ham,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
21/08/2023,Crystal Palace,Arsenal,0,1,A,14,14,2,3,1,8,crystal palace,crystal palace,1905.0,26255.0,English Premier League,121.0,1,-1,Derrota_Local,0
25/08/2023,Chelsea,Luton,3,0,H,19,11,8,1,6,4,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,3,3,Victoria_Local,1
26/08/2023,Bournemouth,Tottenham,0,2,A,11,17,3,6,6,2,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,2,-2,Derrota_Local,2
26/08/2023,Arsenal,Fulham,2,2,D,19,8,11,3,8,3,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,4,0,Empate,1
26/08/2023,Brentford,Crystal Palace,1,1,D,12,15,1,5,8,6,brentford,brentford,1889.0,17250.0,English Premier League,137.0,2,0,Empate,0
26/08/2023,Everton,Wolves,0,1,A,15,11,7,2,7,0,everton,everton,1878.0,40157.0,English Premier League,148.0,1,-1,Derrota_Local,0
26/08/2023,Man United,Nott'm Forest,3,2,H,18,9,9,4,11,3,man united,,1900.0,38279.0,Liga_Desconocida,126.0,5,1,Victoria_Local,1
26/08/2023,Brighton,West Ham,1,3,A,25,12,10,3,17,4,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,4,-2,Derrota_Local,2
27/08/2023,Burnley,Aston Villa,1,3,A,9,16,2,6,4,6,burnley,,1900.0,38279.0,Liga_Desconocida,126.0,4,-2,Derrota_Local,2
27/08/2023,Sheffield United,Man City,1,2,A,6,30,2,9,1,12,sheffield united,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
27/08/2023,Newcastle,Liverpool,1,2,A,23,9,8,4,5,9,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
01/09/2023,Luton,West Ham,1,2,A,16,9,1,3,9,6,luton,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
02/09/2023,Sheffield United,Everton,2,2,D,13,16,8,6,4,6,sheffield united,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
02/09/2023,Brentford,Bournemouth,2,2,D,21,12,7,5,5,2,brentford,brentford,1889.0,17250.0,English Premier League,137.0,4,0,Empate,2
02/09/2023,Burnley,Tottenham,2,5,A,16,20,4,10,7,4,burnley,,1900.0,38279.0,Liga_Desconocida,126.0,7,-3,Derrota_Local,2
02/09/2023,Chelsea,Nott'm Forest,0,1,A,21,7,2,3,8,0,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,1,-1,Derrota_Local,0
02/09/2023,Man City,Fulham,5,1,H,7,6,5,4,4,5,man city,,1900.0,38279.0,Liga_Desconocida,126.0,6,4,Victoria_Local,1
02/09/2023,Brighton,Newcastle,3,1,H,15,9,6,2,5,3,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
03/09/2023,Crystal Palace,Wolves,3,2,H,16,12,11,4,4,2,crystal palace,crystal palace,1905.0,26255.0,English Premier League,121.0,5,1,Victoria_Local,2
03/09/2023,Liverpool,Aston Villa,3,0,H,17,9,4,3,7,3,liverpool,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
03/09/2023,Arsenal,Man United,3,1,H,17,10,5,2,12,3,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,4,2,Victoria_Local,1
16/09/2023,Wolves,Liverpool,1,3,A,11,16,2,6,4,4,wolves,,1900.0,38279.0,Liga_Desconocida,126.0,4,-2,Derrota_Local,2
16/09/2023,Aston Villa,Crystal Palace,3,1,H,16,6,5,3,4,2,aston villa,aston villa,1874.0,42785.0,English Premier League,152.0,4,2,Victoria_Local,1
16/09/2023,Fulham,Luton,1,0,H,13,7,2,2,6,2,fulham,fulham,1879.0,25700.0,English Premier League,147.0,1,1,Victoria_Local,0
16/09/2023,Man United,Brighton,1,3,A,14,10,4,8,8,1,man united,,1900.0,38279.0,Liga_Desconocida,126.0,4,-2,Derrota_Local,2
16/09/2023,Tottenham,Sheffield United,2,1,H,28,7,10,5,15,2,tottenham,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
16/09/2023,West Ham,Man City,1,3,A,6,29,3,15,4,11,west ham,,1900.0,38279.0,Liga_Desconocida,126.0,4,-2,Derrota_Local,2
16/09/2023,Newcastle,Brentford,1,0,H,9,11,2,2,8,3,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
17/09/2023,Bournemouth,Chelsea,0,0,D,13,14,4,6,1,7,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,0,0,Empate,0
17/09/2023,Everton,Arsenal,0,1,A,8,13,1,4,1,11,everton,everton,1878.0,40157.0,English Premier League,148.0,1,-1,Derrota_Local,0
18/09/2023,Nott'm Forest,Burnley,1,1,D,14,10,4,3,5,4,nottm forest,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
23/09/2023,Crystal Palace,Fulham,0,0,D,7,10,3,5,3,2,crystal palace,crystal palace,1905.0,26255.0,English Premier League,121.0,0,0,Empate,0
23/09/2023,Luton,Wolves,1,1,D,20,3,4,3,10,1,luton,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
23/09/2023,Man City,Nott'm Forest,2,0,H,7,10,4,3,6,6,man city,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
23/09/2023,Brentford,Everton,1,3,A,12,18,2,6,1,4,brentford,brentford,1889.0,17250.0,English Premier League,137.0,4,-2,Derrota_Local,2
23/09/2023,Burnley,Man United,0,1,A,12,11,4,4,9,5,burnley,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
24/09/2023,Arsenal,Tottenham,2,2,D,13,13,6,5,11,4,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,4,0,Empate,1
24/09/2023,Brighton,Bournemouth,3,1,H,13,12,4,4,4,4,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
24/09/2023,Chelsea,Aston Villa,0,1,A,10,15,4,7,5,11,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,1,-1,Derrota_Local,0
